File name,Drug
mpimg_L9271-1_T168-Danuorubucin-654-toxic_S3_R2_001.fastq.gz,
mpimg_L9271-1_T168-Danuorubucin-654-toxic_S3_R2_001.fastq.gz.md5,
mpimg_L9272-1_T240-Danuorubucin-655-toxic_S4_R1_001.fastq.gz,
mpimg_L9272-1_T240-Danuorubucin-655-toxic_S4_R1_001.fastq.gz.md5,
mpimg_L9272-1_T240-Danuorubucin-655-toxic_S4_R2_001.fastq.gz,
mpimg_L9272-1_T240-Danuorubucin-655-toxic_S4_R2_001.fastq.gz.md5,
mpimg_L9273-1_T240-Danuorubucin-656-toxic_S5_R1_001.fastq.gz,
mpimg_L9273-1_T240-Danuorubucin-656-toxic_S5_R1_001.fastq.gz.md5,
mpimg_L9273-1_T240-Danuorubucin-656-toxic_S5_R2_001.fastq.gz,
mpimg_L9273-1_T240-Danuorubucin-656-toxic_S5_R2_001.fastq.gz.md5,
mpimg_L9274-1_T240-Danuorubucin-657-toxic_S6_R1_001.fastq.gz,
mpimg_L9274-1_T240-Danuorubucin-657-toxic_S6_R1_001.fastq.gz.md5,
mpimg_L9274-1_T240-Danuorubucin-657-toxic_S6_R2_001.fastq.gz,
mpimg_L9274-1_T240-Danuorubucin-657-toxic_S6_R2_001.fastq.gz.md5,
wc_01.txt,
wc.txt,
